# Constructed from biom file																																			
#OTU ID	HL1HFP1	HL1HFP2	HL1HFP3	HL1HFU1	HL1HFU2	HL1HFU3	HL2HFP1	HL2HFP2	HL2HFP3	HL2HFU1	HL2HFU2	HL2HFU3	HL3HFP1	HL3HFP3	HL3HFU1	HL3HFU2	HL3HFU3	SY1HFP1	SY1HFP2	SY1HFP3	SY1HFU1	SY1HFU2	SY1HFU3	SY2HFP1	SY2HFP2	SY2HFP3	SY2HFU1	SY2HFU2	SY2HFU3	SY3HFP1	SY3HFP2	SY3HFP3	SY3HFU1	SY3HFU2	SY3HFU3
Bacteria;NKB15;NKB15_cl;NKB15_or;NKB15_fa;NKB15_ge	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.20E-06	0	0	0	0	7.64E-06	1.61E-05	0	0	0	0	0	0	0	0	0
Bacteria;Nitrospinota;P9X2b3D02;P9X2b3D02_or;P9X2b3D02_fa;P9X2b3D02_ge	3.40E-05	2.36E-05	4.03E-05	0	0	0	3.27E-05	5.31E-05	0	0	0	0	0.000177101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.27E-06	0	0	0	0	1.92E-05	0
Bacteria;Nitrospirota;4-29-1;4-29-1_or;4-29-1_fa;4-29-1_ge	0	1.97E-05	1.10E-05	1.15E-05	0	0	2.62E-05	0	0	0	0	0	5.31E-05	0	0	0	0	3.49E-06	5.40E-06	3.20E-06	0	0	6.03E-06	3.69E-06	2.67E-05	1.07E-05	0	0	8.53E-06	1.66E-05	0	6.65E-05	0	1.92E-05	2.30E-05
Bacteria;Nitrospirota;Nitrospiria;Nitrospirales;Nitrospiraceae;Nitrospira	0.000135911	0.000110218	8.42E-05	8.05E-05	0	9.88E-05	0.000163723	0.000796404	0	0.000152914	0.001886149	0.000150088	0.000407332	0.000271113	0.000227531	0.001224852	0.000187477	4.53E-05	7.57E-05	3.52E-05	8.49E-06	6.15E-05	0.000108618	4.06E-05	0.002562399	0.000343796	0.00015335	0.000303839	0.001377822	3.32E-05	0.007478657	0.000132952	0.000319285	0.000268621	0.000970846
Bacteria;Nitrospirota;Thermodesulfovibrionia;Thermodesulfovibrionia_unclassified;Thermodesulfovibrionia_unclassified;Thermodesulfovibrionia_unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Nitrospirota;Thermodesulfovibrionia;uncultured;uncultured_fa;uncultured_ge	1.70E-05	4.72E-05	5.12E-05	1.15E-05	0	0	6.55E-05	1.77E-05	0	5.88E-06	0	0	8.86E-05	0.000108445	0	0	0	3.49E-05	2.16E-05	4.80E-05	0	4.39E-06	6.03E-06	5.53E-05	6.87E-05	0.000139667	0	5.52E-06	1.28E-05	1.66E-05	2.30E-05	0	0	0	1.15E-05
Bacteria;Patescibacteria;ABY1;Candidatus_Magasanikbacteria;Candidatus_Magasanikbacteria_fa;Candidatus_Magasanikbacteria_ge	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Patescibacteria;Berkelbacteria;Berkelbacteria_or;Berkelbacteria_fa;Berkelbacteria_ge	0	0	7.32E-06	0	0	0	0	0	0	5.88E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.39E-06	0	0	0	0	0	0	0	0
Bacteria;Patescibacteria;CPR2;CPR2_or;CPR2_fa;CPR2_ge	0	1.18E-05	1.10E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.20E-06	0	0	0	0	3.82E-06	0	0	0	0	0	0	0	0	0	0
Bacteria;Patescibacteria;Dojkabacteria;Dojkabacteria_or;Dojkabacteria_fa;Dojkabacteria_ge	0	0	1.10E-05	0	0	0	6.55E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Patescibacteria;Gracilibacteria;Candidatus_Peribacteria;Candidatus_Peribacteria_fa;Candidatus_Peribacteria_ge	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000153107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Patescibacteria;Kazania;Kazania_or;Kazania_fa;Kazania_ge	0	0	0	0	0	0	6.55E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Patescibacteria;Microgenomatia;Candidatus_Collierbacteria;Candidatus_Collierbacteria_fa;Candidatus_Collierbacteria_ge	0	0	3.66E-06	0	0	0	0	0	0	0	0	0	1.77E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Patescibacteria;Microgenomatia;Candidatus_Pacebacteria;Candidatus_Pacebacteria_fa;Candidatus_Pacebacteria_ge	0	7.87E-06	1.46E-05	0	0	0	0	1.77E-05	0	0	0	0	1.77E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Patescibacteria;Microgenomatia;Candidatus_Woesebacteria;Candidatus_Woesebacteria_fa;Candidatus_Woesebacteria_ge	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.39E-06	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Patescibacteria;Microgenomatia;Microgenomatia_or;Microgenomatia_fa;Microgenomatia_ge	0	0	0	1.72E-05	0	0	0	0	0	0	2.27E-05	8.34E-06	0	0	0	0	0	0	0	0	0	8.78E-06	0	0	0	0	6.39E-06	5.52E-06	0	0	2.30E-05	0	0	0	1.15E-05
Bacteria;Patescibacteria;Parcubacteria;Candidatus_Doudnabacteria;Candidatus_Doudnabacteria_fa;Candidatus_Doudnabacteria_ge	0	7.87E-06	3.66E-06	0	0	0	1.96E-05	0	0	5.88E-06	0	0	0	0	0	0	0	0	0	0	8.49E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Patescibacteria;Parcubacteria;Candidatus_Kaiserbacteria;Candidatus_Kaiserbacteria_fa;Candidatus_Kaiserbacteria_ge	0	6.30E-05	1.10E-05	5.17E-05	0.000218214	0.000197506	0.00054356	0.000707914	0	4.71E-05	0.001249858	0.000883849	0.000850084	0.000108445	0	0.004899409	0.005249344	2.09E-05	0	1.92E-05	0	1.76E-05	0	0.000191738	7.64E-06	5.37E-06	1.28E-05	0	2.56E-05	0.001823426	0.000943461	0.000132952	0.000159642	1.92E-05	0.000666379
Bacteria;Patescibacteria;Parcubacteria;Candidatus_Moranbacteria;Candidatus_Moranbacteria_fa;Candidatus_Moranbacteria_ge	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Patescibacteria;Parcubacteria;Parcubacteria_or;Parcubacteria_fa;Parcubacteria_ge	0	3.94E-06	0	0	0	0	7.20E-05	0	0	0	0	0	7.08E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Patescibacteria;Patescibacteria_unclassified;Patescibacteria_unclassified;Patescibacteria_unclassified;Patescibacteria_unclassified	0	0	0	0	0	0	0	0	0	0	0	2.50E-05	0	0	0	0	0.000249969	3.49E-06	0	0	0	0	0	0	2.29E-05	0	0	0	0	0	2.30E-05	0	0	0	1.15E-05
Bacteria;Patescibacteria;Saccharimonadia;Saccharimonadales;LWQ8;LWQ8_ge	0.0012232	0.00618008	0.000823392	0.008296918	0.018548152	0.027904746	0.002979757	0.005203171	0.000515398	0.004881492	0.015248267	0.06836488	0.002957584	0.001111563	0.004323094	0.004593196	0.041932258	0.003455105	0.003961456	0.002338297	0.029341886	0.024167885	0.004700757	0.004889308	0.001867382	0.002691277	0.007578033	0.012225371	0.001923832	0.002270994	0.000989484	0.004121518	0.003192848	0.004873556	0.001217866
Bacteria;Patescibacteria;Saccharimonadia;Saccharimonadales;S32;TM7	0	1.57E-05	3.66E-06	4.60E-05	0	5.64E-05	6.55E-06	3.54E-05	0	4.12E-05	0.00038632	0.000108397	0	2.71E-05	0	9.19E-05	6.25E-05	6.97E-06	5.40E-06	3.20E-05	8.49E-06	4.83E-05	0.000259477	0.000682143	0.000370421	0.000440488	2.56E-05	0.000331461	0.000533213	0.000861983	0.002001979	0.003988566	0.000159642	0.000249434	0.000626167
Bacteria;Patescibacteria;Saccharimonadia;Saccharimonadales;Saccharimonadaceae;TM7a	0.008018756	0.0323293	0.004515846	0.029461822	0.025530986	0.038795779	0.013202617	0.017786351	0.002705837	0.010756925	0.027405977	0.016167765	0.004923404	0.004364918	0.002730375	0.012983434	0.015935508	0.003374915	0.003826344	0.001694465	0.028663069	0.064387704	0.019382324	0.003060427	0.005907647	0.007848214	0.009354334	0.022467503	0.002994523	0.001044326	0.000644315	0.00784418	0.001596424	0.005756169	0.002154244
Bacteria;Patescibacteria;Saccharimonadia;Saccharimonadales;Saccharimonadales_fa;Saccharimonadales_ge	0.003703578	0.004593729	0.003791261	0.002633395	0.006255455	0.041955872	0.005704107	0.003256407	0.001030795	0.002923014	0.006908306	0.04801134	0.004516072	0.001084452	0.000455063	0.002694675	0.021309836	0.001652593	0.023574173	0.009471705	0.000339409	0.007865755	0.001460312	0.00386425	0.013617756	0.00970686	0.000664516	0.007513107	0.004060948	0.002867752	0.003290609	0.001329522	0.000478927	0.00512299	0.002636794
Bacteria;Patescibacteria;Saccharimonadia;Saccharimonadales;Saccharimonadales_unclassified;Saccharimonadales_unclassified	0.000186878	0.000688862	0.000245188	0.002840386	0.000727379	0.000324474	0.000353642	0.000407051	0	0.000929248	0.001136235	0.000108397	0.000354202	0.000189779	0.000455063	0.00045932	0.000374953	0.000254513	0.000810666	8.33E-05	7.64E-05	0.00748388	0.001967197	0.000376101	0.000332234	7.52E-05	4.47E-05	0.001535767	0.000226082	0.000116036	4.60E-05	6.65E-05	0	0.000805864	0.000132127
Bacteria;Patescibacteria;Saccharimonadia;Saccharimonadales;WWH38;WWH38_ge	1.70E-05	1.97E-05	7.32E-06	0.000229991	0.000218214	0.0007477	0	5.31E-05	0	0.000305828	0.004044995	0.001042275	0	0	0.001137656	0.003398965	0.00256218	2.79E-05	0	3.20E-06	0	3.07E-05	2.41E-05	1.11E-05	7.64E-06	1.07E-05	0	2.21E-05	6.40E-05	1.66E-05	0	0	0	0	0.00016085
Bacteria;Patescibacteria;WWE3;WWE3_or;WWE3_fa;WWE3_ge	1.70E-05	7.87E-06	0	0	0	0	3.27E-05	1.77E-05	0	0	0	0	0	0.000108445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Planctomycetota;OM190;OM190_or;OM190_fa;OM190_ge	0	3.54E-05	1.46E-05	4.02E-05	0	0	0.000189919	0.000106187	0	1.00E-04	0	0	0.000230231	0.000108445	0	0	0	0	0	0	0	0	0	0	0	5.37E-06	0	0	0	0	0	0	0	0	0
Bacteria;Planctomycetota;Phycisphaerae;Phycisphaerales;AKAU3564_sediment_group;AKAU3564_sediment_group_ge	0	0	0	0	0	0	6.55E-06	1.77E-05	0	0	0	0	1.77E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.30E-05	0	0	0	0
Bacteria;Planctomycetota;Phycisphaerae;Phycisphaerales;Phycisphaeraceae;AKYG587	1.70E-05	3.94E-06	0	5.75E-06	0	0	5.89E-05	7.08E-05	0	0	0	0	8.86E-05	2.71E-05	0	0	0	0	0	0	0	0	0	0	3.82E-06	0	0	0	0	0	0	0	0	0	0
Bacteria;Planctomycetota;Phycisphaerae;Phycisphaerales;Phycisphaeraceae;I-8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.19E-05	0	0	0	0	0	0	0	0	0	0	0	0	6.40E-05	0	0	0	0	0	6.32E-05
Bacteria;Planctomycetota;Phycisphaerae;Phycisphaerales;Phycisphaeraceae;SM1A02	0.0001529	0.000165327	8.05E-05	6.32E-05	0.000145476	0	0.00030125	0.000672519	0.000193274	0.000152914	2.27E-05	0	0.000513592	0.000298224	0.000682594	0	0	0	3.24E-05	0	0	0	6.03E-05	3.69E-05	0.000267314	2.69E-05	6.39E-06	0	8.96E-05	8.29E-05	0.000414203	6.65E-05	0	0	6.89E-05
Bacteria;Planctomycetota;Phycisphaerae;Phycisphaerales;Phycisphaeraceae;uncultured	0	3.94E-06	3.66E-06	0	0	0	0	5.31E-05	0	0	0	0	0	2.71E-05	0	0	0.000124984	0	0	0	0	0	0	3.69E-06	0	0	0	0	0	0	0	0	0	5.76E-05	0
Bacteria;Planctomycetota;Phycisphaerae;Tepidisphaerales;WD2101_soil_group;WD2101_soil_group_ge	5.10E-05	7.87E-05	5.12E-05	0.000321987	0.000800116	0.003907793	6.55E-06	0.000619425	0.000128849	0.000164677	4.54E-05	0.000917202	1.77E-05	5.42E-05	0.000455063	0.00024497	0.000187477	5.23E-05	1.62E-05	4.80E-05	0.000246071	0.002532668	0.00180427	0.000693205	5.35E-05	0.000402886	0.000140571	0.000204401	0.001633764	3.32E-05	0.000299146	0.000199428	0	0.001784412	4.60E-05
Bacteria;Planctomycetota;Pla3_lineage;Pla3_lineage_or;Pla3_lineage_fa;Pla3_lineage_ge	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Planctomycetota;Pla4_lineage;Pla4_lineage_or;Pla4_lineage_fa;Pla4_lineage_ge	0	3.94E-06	3.66E-06	0	0	0	3.27E-05	0.000159281	6.44E-05	0	0	0	7.08E-05	0.000189779	0	0	0	3.49E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Planctomycetota;Planctomycetes;Gemmatales;Gemmataceae;Gemmata	0	4.72E-05	0	0	0	0	0	0	0	0	0	0	1.77E-05	0	0	0	0	3.49E-06	0	0	0	0	6.03E-06	3.69E-06	0	5.37E-06	0	0	4.27E-05	0	0	0	0	0	0
Bacteria;Planctomycetota;Planctomycetes;Gemmatales;Gemmataceae;Gemmataceae_ge	0	0	0	0	0	0	0	0	0	0	0	5.00E-05	0	2.71E-05	0	3.06E-05	0.00056243	1.39E-05	0	0	0	8.78E-06	0	3.69E-05	4.20E-05	4.30E-05	3.83E-05	1.66E-05	7.68E-05	0.000215496	0.00018409	6.65E-05	0.000478927	0	8.62E-05
Bacteria;Planctomycetota;Planctomycetes;Gemmatales;Gemmataceae;Gemmataceae_unclassified	0	0	0	5.75E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.32E-05	6.03E-06	8.85E-05	3.82E-05	9.67E-05	6.39E-06	0	2.13E-05	0.000215496	0.000161079	6.65E-05	0	0	4.02E-05
Bacteria;Planctomycetota;Planctomycetes;Gemmatales;Gemmataceae;uncultured	0	3.15E-05	2.20E-05	2.30E-05	0	1.41E-05	4.58E-05	0.000141583	0	2.94E-05	0.000318146	0.000150088	7.08E-05	0.000244002	0	0.000765533	0.000812398	2.44E-05	3.24E-05	4.16E-05	8.49E-06	8.78E-05	0.000132756	0.000468282	0.000358965	0.000725194	0.00044088	0.000452996	0.00139915	0.000513875	0.001702833	0.000731237	0.000957854	0.0009018	0.001993394
Bacteria;Planctomycetota;Planctomycetes;Isosphaerales;Isosphaeraceae;Aquisphaera	0	3.94E-06	0	5.75E-06	0	1.41E-05	1.31E-05	0	0	5.88E-06	0	3.34E-05	1.77E-05	0.000108445	0	3.06E-05	6.25E-05	4.88E-05	4.86E-05	4.80E-05	0	6.58E-05	0.000108618	0.000357664	0.000370421	0.000698335	0.000255583	8.29E-05	0.000302865	0.000812253	0.000621304	0.000465333	0	7.67E-05	0.000298722
Bacteria;Planctomycetota;Planctomycetes;Isosphaerales;Isosphaeraceae;Isosphaera	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.22E-05	0	0	0	0	0	0	0	0	0
Bacteria;Planctomycetota;Planctomycetes;Isosphaerales;Isosphaeraceae;Isosphaeraceae_unclassified	0	7.87E-06	2.20E-05	5.75E-06	0	4.23E-05	0	3.54E-05	0	5.88E-06	4.54E-05	0.000266822	5.31E-05	0	0	0.000214349	0.000187477	6.28E-05	2.16E-05	4.80E-05	2.55E-05	7.02E-05	0.000223271	0.000243359	0.000236764	0.000343796	0.000102233	0.000116011	0.00057587	0.000580181	0.000322158	0.000199428	0.000319285	0.000115123	0.000505529
Bacteria;Planctomycetota;Planctomycetes;Isosphaerales;Isosphaeraceae;Singulisphaera	1.70E-05	6.30E-05	2.20E-05	6.32E-05	0	0.000155183	3.93E-05	5.31E-05	0	0.000188202	0.000704465	0.000533645	7.08E-05	0.000298224	0.000227531	0.0018679	0.001062367	3.14E-05	4.86E-05	6.41E-05	4.24E-05	0.000245805	0.000174996	0.000652645	0.000252039	0.000397514	0.000351426	0.000464045	0.000580135	0.001723966	0.000782383	0.000797713	0.000319285	0.000268621	0.000499785
Bacteria;Planctomycetota;Planctomycetes;Isosphaerales;Isosphaeraceae;uncultured	0	2.36E-05	1.83E-05	0.000103496	0.000509165	5.64E-05	1.31E-05	5.31E-05	6.44E-05	0.000164677	0.000545393	0.000308513	3.54E-05	5.42E-05	0	0.000643047	0.000437445	4.18E-05	3.78E-05	1.28E-05	2.55E-05	4.83E-05	0.000150859	0.000129054	8.40E-05	0.000128923	0.000140571	0.000121536	0.00066545	0.000298379	2.30E-05	0	0.000159642	0.000115123	0.000356168
Bacteria;Planctomycetota;Planctomycetes;uncultured;uncultured_fa;uncultured_ge	0	8.27E-05	1.46E-05	0	0	0	0.000222663	0.000123885	0.000128849	0	0	0	0.000177101	0.000108445	0	0	0	0	0	6.41E-06	0	1.76E-05	0	1.84E-05	1.91E-05	2.15E-05	0	1.10E-05	8.53E-06	0	0	0	0	1.92E-05	1.15E-05
Bacteria;Planctomycetota;vadinHA49;vadinHA49_or;vadinHA49_fa;vadinHA49_ge	0	0	0	0	0	0	0	0	0	0	2.27E-05	8.34E-05	0	0	0	0.000489941	0	0	2.16E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Acetobacteraceae_unclassified	0.000118922	0.000161391	0.000135402	9.77E-05	7.27E-05	5.64E-05	0.000445326	0.000424749	6.44E-05	0.000235253	0.000908988	0.000350204	0.000584433	0.000244002	0.000227531	0.001132988	0.000499938	0.00024754	0.000270222	0.000230627	0.002061908	0.001940103	0.003047345	0.000873881	0.001222008	0.000999157	0.003482317	0.003640542	0.00437661	0.000944866	0.002554249	0.000864189	0.003512133	0.005065428	0.006031883
Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Acidiphilium	0	7.87E-06	7.32E-06	2.87E-05	7.27E-05	0.000282151	0	0	0	2.94E-05	0.000568117	0.000358542	0	0	0.000227531	0.000336834	0.000437445	1.05E-05	0	3.20E-06	0.000127278	5.27E-05	0.000259477	3.69E-06	0	0	0.000172518	6.08E-05	0.000379647	0	0	0	0	0.000115123	0.000419359
Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Craurococcus-Caldovatus	1.70E-05	3.54E-05	0	3.45E-05	0	0	1.96E-05	5.31E-05	0	1.76E-05	0	1.67E-05	1.77E-05	8.13E-05	0.000227531	0	6.25E-05	1.39E-05	5.40E-06	3.20E-06	0.000110308	7.90E-05	0.000772396	0	0	2.15E-05	0.000140571	7.18E-05	0.000622792	0	2.30E-05	0	0.000159642	0.000115123	0.000804251
Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Rhodopila	0	3.94E-06	0	1.72E-05	0	0	0	0	0	1.18E-05	0	1.67E-05	0	0	0	0	6.25E-05	1.05E-05	0	6.41E-06	0.000220616	0.000201911	0.000132756	1.11E-05	2.29E-05	4.83E-05	0.000408933	0.000281741	0.000132237	6.63E-05	2.30E-05	0.000199428	0	0.00034537	0.000292977
Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Rhodovastum	5.10E-05	0.000212563	0.000131743	0.001121205	0.001600233	0.000197506	0.000157174	0.000265468	6.44E-05	0.001887902	0.00363595	0.000333528	0.000141681	0.00021689	0.002502844	0.00750222	0.00056243	3.84E-05	3.24E-05	2.88E-05	8.49E-06	2.63E-05	6.03E-06	8.48E-05	4.58E-05	3.22E-05	2.56E-05	1.66E-05	3.84E-05	0.000165766	0	0	0.000478927	3.84E-05	5.74E-06
Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Roseomonas	0.000594611	0.000763653	0.001694357	0.000224241	0	1.41E-05	0.001611034	0.001185757	0.000837521	0.000317591	0.000249972	0.000100058	0.002390862	0.00105734	0.000227531	0.000153107	0	0.000690324	0.001999643	0.000432425	4.24E-05	0.00055745	0.000126721	0.000955001	0.00252803	0.001063618	8.31E-05	0.000469569	0.000145034	0.000165766	0.003704812	0.000132952	0.001117497	0.000498868	8.62E-05
Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;uncultured	1.70E-05	8.27E-05	0.000106126	0.000160994	0.000290951	0.000536087	7.86E-05	0.000265468	6.44E-05	0.000282303	0.001408931	0.001184024	0.000194811	0.000108445	0.000455063	0.001255474	0.001374828	8.37E-05	8.11E-05	0.000128126	0.000449717	0.000245805	0.000838774	0.000748514	0.000309321	0.000451232	0.000690074	0.000353558	0.001322368	0.001425588	0.000345169	0.000465333	0.001117497	0.000671553	0.001223611
Bacteria;Proteobacteria;Alphaproteobacteria;Alphaproteobacteria_unclassified;Alphaproteobacteria_unclassified;Alphaproteobacteria_unclassified	1.70E-05	0.000169263	7.32E-05	6.90E-05	0	0	0.000281603	0.000619425	0.000128849	5.88E-05	0.000159073	5.00E-05	0.000549013	0.000244002	0.000455063	0.000122485	0.000124984	1.05E-05	2.70E-05	1.28E-05	8.49E-06	3.07E-05	0.000108618	0.000129054	0.000168026	0.000102064	2.56E-05	7.18E-05	0.000132237	0.000165766	0.000598293	0	0.000159642	0.000364557	0.000178084
Bacteria;Proteobacteria;Alphaproteobacteria;Azospirillales;Azospirillaceae;Azospirillum	3.40E-05	0.000267672	3.66E-05	8.62E-05	0.000509165	0	3.93E-05	3.54E-05	0.000128849	5.29E-05	2.27E-05	0	3.54E-05	0.000135556	0	0	0	0.000209189	0.001610524	0.00022422	5.09E-05	0.001812811	0.000283614	8.85E-05	0.000484985	0.000171898	7.67E-05	0.001491573	0.000179159	0.000182343	9.20E-05	0.000265904	0.000478927	0.000748302	0.000269999
Bacteria;Proteobacteria;Alphaproteobacteria;Azospirillales;Azospirillaceae;Skermanella	0.000390744	0.000728226	0.001877333	0.000109246	0	0	0.00096924	0.000884893	0.000386548	0.000264659	0.000159073	1.67E-05	0.001469937	0.000759116	0	6.12E-05	0.000124984	3.14E-05	6.49E-05	1.28E-05	8.49E-06	9.22E-05	6.03E-06	3.69E-06	7.64E-05	2.69E-05	1.28E-05	0.00016573	1.71E-05	0	6.90E-05	0	0.000319285	5.76E-05	2.87E-05
Bacteria;Proteobacteria;Alphaproteobacteria;Azospirillales;Azospirillaceae;uncultured	0	0	0	0	0	1.41E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.49E-06	4.39E-06	1.21E-05	0	0	0	0	0	1.28E-05	0	0	0	0	0	5.74E-06
Bacteria;Proteobacteria;Alphaproteobacteria;Azospirillales;Inquilinaceae;Inquilinus	0	7.87E-06	2.20E-05	7.47E-05	7.27E-05	2.82E-05	0	0	0	0.000182321	0.000136348	0.000125073	0	2.71E-05	0.000227531	0.000520562	6.25E-05	0	5.40E-06	9.61E-06	5.94E-05	8.78E-06	0.000114653	8.85E-05	1.15E-05	3.76E-05	0.000383374	1.66E-05	0.000217551	0.000149189	2.30E-05	6.65E-05	0.000159642	0	0.00017234
Bacteria;Proteobacteria;Alphaproteobacteria;Azospirillales;uncultured;uncultured_ge	6.80E-05	0.000153518	0.000204933	0	0	1.41E-05	0.00042568	0.000637123	0.000193274	3.53E-05	2.27E-05	0	0.000389622	0.000108445	0	0	6.25E-05	3.49E-06	2.16E-05	6.41E-06	0	1.76E-05	6.03E-06	4.79E-05	4.96E-05	4.83E-05	1.92E-05	5.52E-06	1.28E-05	6.63E-05	0.00018409	0	0.000478927	3.84E-05	1.72E-05
Bacteria;Proteobacteria;Alphaproteobacteria;Caedibacterales;Caedibacteraceae;Caedibacter	0	3.54E-05	1.46E-05	2.87E-05	0	0	0	0	0	1.18E-05	0	0	1.77E-05	2.71E-05	0	0	0	0	0	3.20E-06	5.09E-05	1.76E-05	2.41E-05	7.37E-06	1.15E-05	0	6.39E-06	1.10E-05	1.71E-05	0	2.30E-05	0	0	1.92E-05	1.72E-05
Bacteria;Proteobacteria;Alphaproteobacteria;Caedibacterales;Caedibacteraceae;Candidatus_Nucleicultrix	0	1.97E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000156893	0	1.15E-05	0	6.39E-06	1.10E-05	0.000311396	0	0	0	0	3.84E-05	5.74E-05
Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Asticcacaulis	0.009174	0.012860078	0.001405255	0.012787489	0.037023567	0.012499295	0.005697558	0.005043891	0.002126015	0.005110863	0.029451199	0.013174352	0.002355441	0.00314491	0.002275313	0.022659767	0.006499188	0.106672431	0.10588922	0.043101543	0.00193463	0.004240134	0.000543091	0.063081665	0.051782605	0.043887686	0.003047826	0.001773314	0.003250465	0.015830653	0.002738339	0.012298079	0.001277139	0.002647838	0.001338504
Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Brevundimonas	0.0082566	0.002991631	0.002312816	0.000534729	0	2.82E-05	0.001807501	0.000513238	0.001481768	9.41E-05	6.82E-05	4.17E-05	0.000850084	0.000759116	0.000455063	0	0	4.88E-05	0.000113493	9.61E-06	0	2.19E-05	0	2.58E-05	1.53E-05	1.61E-05	2.56E-05	1.10E-05	5.55E-05	1.66E-05	6.90E-05	6.65E-05	0	0.000115123	1.15E-05
Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Caulobacter	0.047212123	0.021968808	0.007469077	0.012040018	0.002982252	0.000338581	0.021388763	0.005946482	0.007473264	0.004693289	0.004340416	0.00041691	0.007650757	0.011305409	0.001592719	0.002419083	0.000687414	0.006049048	0.007096032	0.00623012	0.000144249	0.003818754	0.000392233	0.003060427	0.003131396	0.001504107	0.000313089	0.005314418	0.000712372	0.001375858	0.001449709	0.000664761	0	0.004413063	0.000338934
Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Phenylobacterium	0.0082566	0.005487282	0.004563419	0.002127415	0.002109398	0.001086282	0.005186742	0.002725471	0.004767427	0.002523084	0.003840473	0.001817727	0.003665988	0.006181375	0.002275313	0.003735799	0.001937258	0.00057527	0.001129528	0.001258837	0.002672844	0.003019888	0.00226288	0.00101031	0.001519873	0.001729723	0.003035047	0.002590917	0.002166977	0.001425588	0.001265619	0.001395998	0.001117497	0.003127518	0.002780411
